city,timestamp,temperature,season
New York,2010-06-18,24.522139027986167,summer
New York,2010-06-19,20.950009146472993,summer
New York,2010-06-20,28.230810248903943,summer
New York,2010-06-21,21.409716059860443,summer
New York,2010-06-22,27.61865084257004,summer
New York,2010-06-23,29.802285752913846,summer
New York,2010-06-24,23.80552232034048,summer
New York,2010-06-25,16.296713463039687,summer
New York,2010-06-26,29.632295995013518,summer
New York,2010-06-27,21.095498720700572,summer
New York,2010-06-28,23.273576377037013,summer
New York,2010-06-29,25.12049293603244,summer
New York,2010-06-30,17.140674683985967,summer
New York,2010-07-01,30.74348315565214,summer
New York,2010-07-02,21.408199202642695,summer
New York,2010-07-03,21.606315712069446,summer
New York,2010-07-04,24.53758959441164,summer
New York,2010-07-05,25.68744265760652,summer
New York,2010-07-06,19.781734788820962,summer
New York,2010-07-07,26.210182706843135,summer
New York,2010-07-08,24.6790860031758,summer
New York,2010-07-09,19.16242933565652,summer
New York,2010-07-10,19.018766706031066,summer
New York,2010-07-11,24.283969678017264,summer
New York,2010-07-12,27.870769137087915,summer
New York,2010-07-13,26.463854829075498,summer
New York,2010-07-14,25.253714279341967,summer
New York,2010-07-15,30.60256116727188,summer
New York,2010-07-16,31.725300012477447,summer
New York,2010-07-17,18.753447246618993,summer
New York,2010-07-18,28.525098587630715,summer
New York,2010-07-19,24.12849602361792,summer
New York,2010-07-20,23.283268640720102,summer
New York,2010-07-21,24.757670831908964,summer
New York,2010-07-22,26.89281864930664,summer
New York,2010-07-23,31.62174927049218,summer
New York,2010-07-24,16.2362156560151,summer
New York,2010-07-25,26.242630488359904,summer
New York,2010-07-26,23.712223350244294,summer
New York,2010-07-27,29.722668299094487,summer
New York,2010-07-28,27.061590881952,summer
New York,2010-07-29,20.042672251586392,summer
New York,2010-07-30,31.24305893038217,summer
New York,2010-07-31,16.771560050336742,summer
New York,2010-08-01,24.709800296214443,summer
New York,2010-08-02,23.123485040566184,summer
New York,2010-08-03,19.707538390417398,summer
New York,2010-08-04,32.15702969431304,summer
New York,2010-08-05,27.826908855587416,summer
New York,2010-08-06,38.14909637793971,summer
New York,2010-08-07,19.911653381014638,summer
New York,2010-08-08,22.648721303675288,summer
New York,2010-08-09,36.30441635136016,summer
New York,2010-08-10,22.691796674515146,summer
New York,2010-08-11,21.446680038840494,summer
New York,2010-08-12,18.84494893361964,summer
New York,2010-08-13,20.825348010764795,summer
New York,2010-08-14,27.74297966742772,summer
New York,2010-08-15,33.44783285937532,summer
New York,2010-08-16,25.12045357818278,summer
New York,2010-08-17,19.365494017583327,summer
New York,2010-08-18,27.23059992940439,summer
New York,2010-08-19,25.708177442392305,summer
New York,2010-08-20,23.605044547407733,summer
New York,2010-08-21,23.166501476099004,summer
New York,2010-08-22,23.617007595494503,summer
New York,2010-08-23,18.61233701409636,summer
New York,2010-08-24,16.169217521542606,summer
New York,2010-08-25,24.908815489042645,summer
New York,2010-08-26,20.336225066647398,summer
New York,2010-08-27,31.19959086484141,summer
New York,2010-08-28,25.440254888305304,summer
New York,2010-08-29,25.344998647623918,summer
New York,2010-08-30,29.31600378128343,summer
New York,2010-08-31,19.095518128487317,summer
New York,2010-09-01,7.589041049129239,autumn
New York,2010-09-02,17.385609824549643,autumn
New York,2010-09-03,15.740821276397572,autumn
New York,2010-09-04,18.373040715504402,autumn
New York,2010-09-05,24.039438434398434,autumn
New York,2010-09-06,13.080627515964817,autumn
New York,2010-09-07,14.07647655198257,autumn
New York,2010-09-08,12.214328586888518,autumn
New York,2010-09-09,18.310499636341255,autumn
New York,2010-09-10,11.731810796792308,autumn
New York,2010-09-11,15.05574507884029,autumn
New York,2010-09-12,15.053753479139372,autumn
New York,2010-09-13,6.187958428256657,autumn
New York,2010-09-14,7.1790777454948245,autumn
New York,2010-09-15,19.64850980533958,autumn
New York,2010-09-16,15.020340639093142,autumn
New York,2010-09-17,28.4208685120348,autumn
New York,2010-09-18,20.528148810566908,autumn
New York,2010-09-19,10.26831955456593,autumn
New York,2010-09-20,18.302597410501082,autumn
New York,2010-09-21,19.272932152168604,autumn
New York,2010-09-22,18.497557416356273,autumn
New York,2010-09-23,15.56229929966285,autumn
New York,2010-09-24,13.870232245007086,autumn
New York,2010-09-25,12.789770493208614,autumn
New York,2010-09-26,8.545256184003739,autumn
New York,2010-09-27,12.031452930128657,autumn
New York,2010-09-28,14.405448779119729,autumn
New York,2010-09-29,11.544433044484283,autumn
New York,2010-09-30,15.75803762180938,autumn
New York,2010-10-01,-1.1824443136523115,autumn
New York,2010-10-02,21.590477691459498,autumn
New York,2010-10-03,14.566788243427842,autumn
New York,2010-10-04,17.14893157466766,autumn
New York,2010-10-05,21.635349896186078,autumn
New York,2010-10-06,9.702696471505305,autumn
New York,2010-10-07,17.683826707110793,autumn
New York,2010-10-08,11.391831810541799,autumn
New York,2010-10-09,13.264575207574111,autumn
New York,2010-10-10,17.232195152116955,autumn
New York,2010-10-11,15.792091932809347,autumn
New York,2010-10-12,18.463521252175518,autumn
New York,2010-10-13,17.85206882886905,autumn
New York,2010-10-14,15.77550456933402,autumn
New York,2010-10-15,13.47414670145259,autumn
New York,2010-10-16,19.505095692332624,autumn
New York,2010-10-17,3.7163322098483285,autumn
New York,2010-10-18,22.490284528402896,autumn
New York,2010-10-19,18.011166164374547,autumn
New York,2010-10-20,14.633233834171499,autumn
New York,2010-10-21,12.375392644943727,autumn
New York,2010-10-22,14.686319769771876,autumn
New York,2010-10-23,12.84140835506363,autumn
New York,2010-10-24,12.995306995166187,autumn
New York,2010-10-25,12.465292681277663,autumn
New York,2010-10-26,19.612418712228358,autumn
New York,2010-10-27,15.84984585286252,autumn
New York,2010-10-28,9.940258068879771,autumn
New York,2010-10-29,11.06941047033337,autumn
New York,2010-10-30,17.84530505549522,autumn
New York,2010-10-31,7.272447351748784,autumn
New York,2010-11-01,25.114143456053732,autumn
New York,2010-11-02,20.0745793894761,autumn
New York,2010-11-03,9.691862282860415,autumn
New York,2010-11-04,4.407187487773003,autumn
New York,2010-11-05,12.369993485316526,autumn
New York,2010-11-06,5.95163330946585,autumn
New York,2010-11-07,28.25328213207935,autumn
New York,2010-11-08,25.662847918220848,autumn
New York,2010-11-09,12.361921572315406,autumn
New York,2010-11-10,15.348286597340461,autumn
New York,2010-11-11,20.023478701306964,autumn
New York,2010-11-12,16.290372010074144,autumn
New York,2010-11-13,15.842806105926359,autumn
New York,2010-11-14,15.78307058008253,autumn
New York,2010-11-15,8.684710060917547,autumn
New York,2010-11-16,23.28316774766195,autumn
New York,2010-11-17,16.163673763967456,autumn
New York,2010-11-18,14.739966744250836,autumn
New York,2010-11-19,11.88902080109669,autumn
New York,2010-11-20,13.446800286442818,autumn
New York,2010-11-21,14.41211801714888,autumn
New York,2010-11-22,9.333000765015754,autumn
New York,2010-11-23,14.179038244738058,autumn
New York,2010-11-24,10.94970159898374,autumn
New York,2010-11-25,14.491422607732273,autumn
New York,2010-11-26,19.345564516353946,autumn
New York,2010-11-27,17.390223916164278,autumn
New York,2010-11-28,19.228034962640685,autumn
New York,2010-11-29,25.45829843725169,autumn
New York,2010-11-30,8.386837860060748,autumn
New York,2010-12-01,-8.307444836300494,winter
New York,2010-12-02,6.988318062927483,winter
New York,2010-12-03,0.2021739885379523,winter
New York,2010-12-04,-3.7671667184129554,winter
New York,2010-12-05,2.9383738793526866,winter
New York,2010-12-06,4.0134373156060805,winter
New York,2010-12-07,-5.718960428485281,winter
New York,2010-12-08,3.003210081009349,winter
New York,2010-12-09,2.5460957646074336,winter
New York,2010-12-10,-3.7456647210159923,winter
New York,2010-12-11,3.0322976038596834,winter
New York,2010-12-12,-3.17893730000898,winter
New York,2010-12-13,-3.0679744785478835,winter
New York,2010-12-14,0.7629814168497446,winter
New York,2010-12-15,-4.159330512778807,winter
New York,2010-12-16,-8.983131836384125,winter
New York,2010-12-17,8.597454557710012,winter
New York,2010-12-18,2.4313029580521466,winter
New York,2010-12-19,-4.294644111700124,winter
New York,2010-12-20,5.876686237396305,winter
New York,2010-12-21,-2.806194845217513,winter
New York,2010-12-22,11.287597105945633,winter
New York,2010-12-23,-5.746624985296858,winter
New York,2010-12-24,2.2997935893251733,winter
New York,2010-12-25,-6.427218653355392,winter
New York,2010-12-26,-0.3904065648949585,winter
New York,2010-12-27,0.5941559494553323,winter
New York,2010-12-28,1.0612809730029245,winter
New York,2010-12-29,9.362070256279122,winter
New York,2010-12-30,3.760968124420372,winter
New York,2010-12-31,1.7423404529523658,winter
New York,2011-01-01,3.7959566135777694,winter
New York,2011-01-02,3.9088420973499227,winter
New York,2011-01-03,2.475679501274966,winter
New York,2011-01-04,0.17547092401226216,winter
New York,2011-01-05,-0.8740419624658607,winter
New York,2011-01-06,-1.203767227991059,winter
New York,2011-01-07,0.2565087044289248,winter
New York,2011-01-08,-5.158192299552528,winter
New York,2011-01-09,-6.732912028301329,winter
New York,2011-01-10,9.296366755446106,winter
New York,2011-01-11,-3.117528400558906,winter
New York,2011-01-12,3.6612295566908366,winter
New York,2011-01-13,1.1806886997235975,winter
New York,2011-01-14,-2.8515521416569767,winter
New York,2011-01-15,6.532454875419313,winter
New York,2011-01-16,-0.30516198698813035,winter
New York,2011-01-17,-4.9199938384483035,winter
New York,2011-01-18,-7.536691314424174,winter
New York,2011-01-19,8.006725831251764,winter
New York,2011-01-20,0.7795005714617942,winter
New York,2011-01-21,10.120343670934044,winter
New York,2011-01-22,-3.15592042234921,winter
New York,2011-01-23,2.1429067178224743,winter
New York,2011-01-24,9.965685664563274,winter
New York,2011-01-25,-4.603179699138215,winter
New York,2011-01-26,-5.419890692523205,winter
New York,2011-01-27,-3.029543187954869,winter
New York,2011-01-28,-7.282845136949057,winter
New York,2011-01-29,-3.4651362529383545,winter
New York,2011-01-30,2.574521945974755,winter
New York,2011-01-31,-1.739120874205938,winter
New York,2011-02-01,0.5147754148908484,winter
New York,2011-02-02,-8.521720363041585,winter
New York,2011-02-03,4.473683922964371,winter
New York,2011-02-04,-6.249210412597086,winter
New York,2011-02-05,-2.478142943615571,winter
New York,2011-02-06,3.315432524980296,winter
New York,2011-02-07,0.8410961683453494,winter
New York,2011-02-08,-0.2985956694342768,winter
New York,2011-02-09,-0.35884368548547385,winter
New York,2011-02-10,-0.4053773682331744,winter
New York,2011-02-11,-4.257864450858807,winter
New York,2011-02-12,1.952924959801957,winter
New York,2011-02-13,6.286075780147236,winter
New York,2011-02-14,-1.7184879477975716,winter
New York,2011-02-15,-3.134925260100827,winter
New York,2011-02-16,-9.518063006221245,winter
New York,2011-02-17,-1.151961069978435,winter
New York,2011-02-18,-2.37734317880854,winter
New York,2011-02-19,-7.114650530121338,winter
New York,2011-02-20,0.6081205652267034,winter
New York,2011-02-21,-2.7673601904147906,winter
New York,2011-02-22,2.0709197332984246,winter
New York,2011-02-23,13.479910736084314,winter
New York,2011-02-24,-4.291177822521255,winter
New York,2011-02-25,-4.147514172536891,winter
New York,2011-02-26,-2.6648085346728294,winter
New York,2011-02-27,0.541437831291885,winter
New York,2011-02-28,2.940437427850797,winter
New York,2011-03-01,9.083217023035328,spring
New York,2011-03-02,6.2144174154038,spring
New York,2011-03-03,5.017247339559601,spring
New York,2011-03-04,10.630639856853444,spring
New York,2011-03-05,7.673071206758553,spring
New York,2011-03-06,5.249845767468501,spring
New York,2011-03-07,13.511426235941327,spring
New York,2011-03-08,2.262465294915935,spring
New York,2011-03-09,6.1134132122403795,spring
New York,2011-03-10,12.910109181478472,spring
New York,2011-03-11,9.908875060085636,spring
New York,2011-03-12,10.445012992723854,spring
New York,2011-03-13,18.115184301617248,spring
New York,2011-03-14,-2.5794140612493877,spring
New York,2011-03-15,12.434132420098225,spring
New York,2011-03-16,13.314438387989401,spring
New York,2011-03-17,14.003460526702039,spring
New York,2011-03-18,-0.7639400044535698,spring
New York,2011-03-19,1.722442712554864,spring
New York,2011-03-20,2.3861079598208885,spring
New York,2011-03-21,6.226904199223585,spring
New York,2011-03-22,11.7226726400077,spring
New York,2011-03-23,16.416239846534058,spring
New York,2011-03-24,6.893345639843267,spring
New York,2011-03-25,0.15866845774011118,spring
New York,2011-03-26,11.109857111281485,spring
New York,2011-03-27,1.0816492750411868,spring
New York,2011-03-28,7.6282157221125,spring
New York,2011-03-29,-2.1777381542746905,spring
New York,2011-03-30,9.166078717438042,spring
New York,2011-03-31,20.69793977580874,spring
New York,2011-04-01,10.418737415081917,spring
New York,2011-04-02,14.389673331882385,spring
New York,2011-04-03,4.205704445102557,spring
New York,2011-04-04,11.972842536097902,spring
New York,2011-04-05,10.516739877879912,spring
New York,2011-04-06,13.46044962653378,spring
New York,2011-04-07,9.905970785990158,spring
New York,2011-04-08,5.069625685551453,spring
New York,2011-04-09,13.514142674931303,spring
New York,2011-04-10,9.602337897758725,spring
New York,2011-04-11,11.492889693559132,spring
New York,2011-04-12,5.219256463928437,spring
New York,2011-04-13,9.2441577762525,spring
New York,2011-04-14,10.290587017741432,spring
New York,2011-04-15,3.705483604308589,spring
New York,2011-04-16,14.027719675202665,spring
New York,2011-04-17,12.376869737893651,spring
New York,2011-04-18,9.380110252261922,spring
New York,2011-04-19,10.165116844378117,spring
New York,2011-04-20,1.9654620444455126,spring
New York,2011-04-21,8.473693356914094,spring
New York,2011-04-22,12.980534485870947,spring
New York,2011-04-23,11.975680379596177,spring
New York,2011-04-24,13.38037226905847,spring
New York,2011-04-25,4.4507620030665205,spring
New York,2011-04-26,15.074898236587053,spring
New York,2011-04-27,9.352440792699689,spring
New York,2011-04-28,17.19696795081093,spring
New York,2011-04-29,13.436871589607897,spring
New York,2011-04-30,8.355324208418624,spring
New York,2011-05-01,12.56046523394117,spring
New York,2011-05-02,12.123203796136584,spring
New York,2011-05-03,12.100109457393433,spring
New York,2011-05-04,7.838295567766973,spring
New York,2011-05-05,10.094423290586272,spring
New York,2011-05-06,7.4115582023265985,spring
New York,2011-05-07,-1.2997434462090514,spring
New York,2011-05-08,11.274056992498231,spring
New York,2011-05-09,4.610856397063689,spring
New York,2011-05-10,14.168132362041451,spring
New York,2011-05-11,19.295606339633387,spring
New York,2011-05-12,13.631450900833872,spring
New York,2011-05-13,13.11755049485352,spring
New York,2011-05-14,10.562237774507246,spring
New York,2011-05-15,18.75012215947218,spring
New York,2011-05-16,12.633442010708926,spring
New York,2011-05-17,4.022018035114366,spring
New York,2011-05-18,11.2298856017569,spring
New York,2011-05-19,14.191765275062984,spring
New York,2011-05-20,16.238112240926867,spring
New York,2011-05-21,9.165976204942925,spring
New York,2011-05-22,7.722810118157903,spring
New York,2011-05-23,8.708241206424244,spring
New York,2011-05-24,9.14146391373834,spring
New York,2011-05-25,7.623675324431344,spring
New York,2011-05-26,10.665158903597705,spring
New York,2011-05-27,6.478309362865584,spring
New York,2011-05-28,10.648685477562584,spring
New York,2011-05-29,12.908429097307902,spring
New York,2011-05-30,14.527053236965354,spring
New York,2011-05-31,12.456402621459912,spring
New York,2011-06-01,30.203071719175774,summer
New York,2011-06-02,28.34498697576607,summer
New York,2011-06-03,21.079801722509522,summer
New York,2011-06-04,38.761578213308454,summer
New York,2011-06-05,21.40963488009245,summer
New York,2011-06-06,21.79673320589251,summer
New York,2011-06-07,21.724967402860656,summer
New York,2011-06-08,26.749417471306785,summer
New York,2011-06-09,27.298230578673227,summer
New York,2011-06-10,15.378022792238484,summer
New York,2011-06-11,26.91989491096643,summer
New York,2011-06-12,29.09626566564063,summer
New York,2011-06-13,32.043149876458564,summer
New York,2011-06-14,23.989646908205607,summer
New York,2011-06-15,31.999352123744075,summer
New York,2011-06-16,19.78990820008888,summer
New York,2011-06-17,21.146473044739118,summer
New York,2011-06-18,25.653174947464535,summer
New York,2011-06-19,27.075952235876784,summer
New York,2011-06-20,14.866970636223119,summer
New York,2011-06-21,16.51307850150595,summer
New York,2011-06-22,24.266474647566106,summer
New York,2011-06-23,29.271966318479908,summer
New York,2011-06-24,26.60649914607311,summer
New York,2011-06-25,27.34577042626165,summer
New York,2011-06-26,19.723279471979836,summer
New York,2011-06-27,25.20547882498314,summer
New York,2011-06-28,21.1992432739518,summer
New York,2011-06-29,27.140443807820724,summer
New York,2011-06-30,23.47804860264355,summer
New York,2011-07-01,34.83212662155132,summer
New York,2011-07-02,24.723791111457977,summer
New York,2011-07-03,25.003868137938433,summer
New York,2011-07-04,24.984921225198132,summer
New York,2011-07-05,19.21559650812258,summer
New York,2011-07-06,24.723210190568956,summer
New York,2011-07-07,26.788674684113086,summer
New York,2011-07-08,25.48412792011919,summer
New York,2011-07-09,19.198368043990037,summer
New York,2011-07-10,30.015805070853435,summer
New York,2011-07-11,21.29153913102133,summer
New York,2011-07-12,25.650203505524658,summer
New York,2011-07-13,23.700111712036755,summer
New York,2011-07-14,24.746610297966512,summer
New York,2011-07-15,28.43142452219849,summer
New York,2011-07-16,22.52167110790843,summer
New York,2011-07-17,34.59035784644129,summer
New York,2011-07-18,30.603016380061216,summer
New York,2011-07-19,23.656561954018127,summer
New York,2011-07-20,33.50444602311232,summer
New York,2011-07-21,32.92640092178924,summer
New York,2011-07-22,28.510115630988405,summer
New York,2011-07-23,20.171126913798822,summer
New York,2011-07-24,30.59818572114151,summer
New York,2011-07-25,32.370408063510936,summer
New York,2011-07-26,27.521061861849265,summer
New York,2011-07-27,23.49466593909424,summer
New York,2011-07-28,21.043817784570802,summer
New York,2011-07-29,23.863166004680537,summer
New York,2011-07-30,25.1291862571741,summer
New York,2011-07-31,23.354036589898296,summer
New York,2011-08-01,33.69904028458088,summer
New York,2011-08-02,22.171336382847166,summer
New York,2011-08-03,33.889231592219474,summer
New York,2011-08-04,26.169500665248876,summer
New York,2011-08-05,25.32273300843039,summer
New York,2011-08-06,18.501667394300284,summer
New York,2011-08-07,19.82373028117844,summer
New York,2011-08-08,20.041851516405675,summer
New York,2011-08-09,22.665517840829175,summer
New York,2011-08-10,34.30553772764374,summer
New York,2011-08-11,18.205073212256842,summer
New York,2011-08-12,32.124037558446474,summer
New York,2011-08-13,34.56280259852576,summer
New York,2011-08-14,23.9029486391675,summer
New York,2011-08-15,20.97625215745368,summer
New York,2011-08-16,28.217144802168185,summer
New York,2011-08-17,29.82630329162729,summer
New York,2011-08-18,22.234931296350734,summer
New York,2011-08-19,27.87135092175727,summer
New York,2011-08-20,22.273693672852083,summer
New York,2011-08-21,22.594698508736844,summer
New York,2011-08-22,18.30834486075807,summer
New York,2011-08-23,30.77978941288643,summer
New York,2011-08-24,21.545187479843722,summer
New York,2011-08-25,23.128844574819148,summer
New York,2011-08-26,21.286488199232956,summer
New York,2011-08-27,21.857394499664917,summer
New York,2011-08-28,17.747513694928884,summer
New York,2011-08-29,26.910192250538785,summer
New York,2011-08-30,26.648172678954094,summer
New York,2011-08-31,12.265067602677302,summer
New York,2011-09-01,15.877563044949593,autumn
New York,2011-09-02,13.48698255702962,autumn
New York,2011-09-03,26.865829824262363,autumn
New York,2011-09-04,18.38570643808434,autumn
New York,2011-09-05,19.56434289310588,autumn
New York,2011-09-06,16.87204507539771,autumn
New York,2011-09-07,15.60377414979216,autumn
New York,2011-09-08,21.334255872644405,autumn
New York,2011-09-09,8.473057120372054,autumn
New York,2011-09-10,19.021818146174006,autumn
New York,2011-09-11,21.16306908087953,autumn
New York,2011-09-12,12.823132783112058,autumn
New York,2011-09-13,17.90081880906383,autumn
New York,2011-09-14,13.369462276545939,autumn
New York,2011-09-15,17.356209180300304,autumn
New York,2011-09-16,15.955610963191651,autumn
New York,2011-09-17,15.69192638410711,autumn
New York,2011-09-18,7.139869175628554,autumn
New York,2011-09-19,16.063106100003353,autumn
New York,2011-09-20,15.873211845745193,autumn
New York,2011-09-21,10.462371846167601,autumn
New York,2011-09-22,20.50441294015048,autumn
New York,2011-09-23,17.089000850815655,autumn
New York,2011-09-24,14.925097792460948,autumn
New York,2011-09-25,21.89290108772853,autumn
New York,2011-09-26,16.003905061694816,autumn
New York,2011-09-27,9.368580319138834,autumn
New York,2011-09-28,22.924048483232973,autumn
New York,2011-09-29,24.44593792481925,autumn
New York,2011-09-30,18.865269781870698,autumn
New York,2011-10-01,7.604734566238846,autumn
New York,2011-10-02,12.985380327861598,autumn
New York,2011-10-03,17.683605659285202,autumn
New York,2011-10-04,17.042848247613634,autumn
New York,2011-10-05,17.947872906275922,autumn
New York,2011-10-06,14.955840035115932,autumn
New York,2011-10-07,12.630073750255917,autumn
New York,2011-10-08,18.63577433135605,autumn
New York,2011-10-09,16.1095528465964,autumn
New York,2011-10-10,9.805051121433229,autumn
New York,2011-10-11,14.616761732028868,autumn
New York,2011-10-12,14.32494822672216,autumn
